set,R2,,d1,k1,d2,k2,Kd,n,k3
472,-1.28659E+13,,0.015129292,0.154584757,0.004273988,0.119536353,0.174783326,2.201520075,4.704354057
140,-1.35183E+13,,0.015500835,1.741138559,0.007065887,0.139905031,5.158221651,0.657243557,4.964017837
20,-1.63228E+13,,0.018671984,1.887266945,0.372248823,1.643740793,0.248790237,2.513155605,7.513345034
1034,-1.67367E+13,,0.015551457,0.097911416,1.991437435,9.980830188,0.301416253,2.219908172,7.807284401
1085,-1.80418E+13,,0.016263719,6.77381503,0.000206142,4.340102636,1.275949051,3.454555284,3.751169311
1004,-1.8143E+13,,0.016227888,3.096230849,0.001033158,0.373680125,0.249746839,0.652703644,4.290421892
994,-1.85503E+13,,0.015785847,0.219196358,0.000166917,0.836565596,0.852772788,1.507857403,3.853304533
262,-2.10241E+13,,0.016088437,0.081439169,0.011155782,1.218521884,1.077705254,0.593985657,5.217951042
902,-2.40458E+13,,0.015941009,0.06321692,0.001844308,0.010135224,7.398891635,3.849043564,9.03302752
878,-2.43388E+13,,0.016020697,0.207730373,0.000139905,0.78072844,3.304963494,1.450449433,4.407239651
799,-3.03565E+13,,0.017286492,1.669167807,0.001714615,0.163117291,13.99050314,1.87579218,6.249328199
659,-3.15346E+13,,0.018385922,7.928055225,0.007571234,0.151646829,75.13345034,3.841048019,7.688353322
1026,-3.2647E+13,,0.016933742,0.720277751,0.043567904,0.583221242,0.391291127,1.337463945,8.33361309
769,-3.37306E+13,,0.019154392,0.468633503,0.000109438,0.018162125,91.37625049,2.805970808,6.037169
338,-3.59132E+13,,0.019947328,1.246904905,0.346072162,5.854637363,139.9050314,1.066216194,8.593432434
411,-4.33431E+13,,0.019248297,3.408003248,0.001437143,2.991116533,5.484874144,3.857055753,6.060382005
1086,-4.55007E+13,,0.01733297,0.034873858,0.039279565,6.645076729,0.102920053,1.495367414,7.484566763
921,-4.58985E+13,,0.019958808,0.104913973,0.003514256,0.849506423,3.487385841,0.684204738,7.2304723
180,-4.82117E+13,,0.016810778,8.39782203,0.006619624,8.39782203,34.3426128,3.102647935,6.493816316
537,-5.01201E+13,,0.015936424,0.367987726,0.003025752,0.144266889,109.0184492,1.242718901,8.659643234
750,-5.06687E+13,,0.018648721,0.285649411,0.008827411,7.011861566,76.00345469,0.503652297,6.878599123
142,-5.26837E+13,,0.018951589,0.742734048,0.000348739,0.319276289,0.224302097,1.588318236,6.931597451
159,-5.27631E+13,,0.018734758,2.945551814,0.000166277,0.437354232,362.382041,2.042732086,6.619624175
546,-5.40574E+13,,0.017909124,0.133608268,0.000210136,0.186566358,66.19624175,0.718221129,7.011861566
757,-5.61999E+13,,0.015671219,2.595175106,0.000792806,8.929627309,1431.638382,1.280316061,6.645076729
438,-6.52226E+13,,0.01704289,4.475415208,0.000132079,0.262522582,153.9926526,0.540550009,7.398891635
1038,-6.62798E+13,,0.016701515,1.431638382,0.005591135,0.284555292,5.721369547,1.471716716,9.86658057
300,-6.74302E+13,,0.016065311,0.12710618,0.008527728,1.045121222,69.85004121,0.95627668,9.208028751
177,-7.27899E+13,,0.015347014,1.656405511,0.001336083,3.897923696,367.987726,1.93790789,7.717915156
249,-9.82933E+13,,0.015623204,0.140442968,0.00043401,0.646894313,5.743368298,1.533151218,9.172759354
