"FSC-A","mCherry-A"
17.428324,1.805035
47.896145,51.188435
38.586910,19.457165
50.154110,25.640543
44.460648,22.368547
30.630793,14.293477
8.185555,3.691677
9.112625,2.690127
59.989689,27.622948
14.917333,15.395306
19.582401,4.120177
13.174722,3.709527
47.673309,23.941607
14.799130,1.382552
16.013374,5.205819
38.373405,36.524017
21.142866,14.868148
30.030373,13.524743
5.043238,4.259826
38.158260,5.849753
17.253595,15.116772
47.597759,13.212118
35.949478,12.247510
22.279186,3.945470
4.171290,4.541841
24.179583,7.269462
9.723559,3.883191
7.218148,3.401925
31.842735,10.872823
26.257116,14.113695
24.269508,14.783143
21.055054,7.989327
50.125763,56.713242
5.118137,3.080467
6.724120,2.759195
31.467556,12.815869
19.023329,8.971976
41.930218,10.092449
19.666733,22.439194
26.938950,31.520132
67.190895,75.633438
11.484140,3.086815
7.390738,2.373212
52.786747,20.345848
38.242069,20.301653
23.339922,28.288893
35.238045,25.371038
15.603443,21.461576
28.090832,25.590332
8.665885,2.798864
34.327965,33.762486
86.964142,250.163101
21.860172,6.936826
34.989582,55.667259
20.805548,2.885485
34.861622,12.306884
50.035900,26.377249
31.646456,16.608891
28.853695,9.221067
30.838371,20.662933
11.549269,21.569153
36.652298,20.634422
53.495693,19.805075
47.706200,20.328955
57.868202,53.060390
18.203499,4.784337
27.733057,18.854958
43.091038,35.761089
7.330709,1.688829
14.734265,3.033183
34.754753,48.751663
40.672729,25.197847
23.216719,9.289408
41.159283,13.858564
17.557455,3.645648
9.540771,2.278881
19.327335,3.155152
44.181767,63.096695
6.886499,1.705976
9.488594,2.115293
49.105759,121.965080
87.734444,86.975922
8.599045,3.186493
64.477570,92.523239
14.724648,3.221845
18.462200,8.312265
17.358217,5.559318
5.468932,1.326335
12.630359,5.207640
10.765640,5.030764
22.947760,25.290670
15.508768,2.010311
8.538568,2.947719
8.614986,6.216777
14.917502,8.979467
22.750170,5.452524
11.294620,1.494741
12.380210,7.714570
15.238006,2.812474
11.725699,2.594229
12.036174,10.853117
20.323839,9.222338
26.091335,25.081533
10.800850,2.231252
18.607632,37.679455
45.995289,41.939877
64.755753,50.971371
29.378674,11.218799
13.178553,7.390497
13.481773,3.460415
11.826324,7.096387
34.027363,8.498371
20.752617,33.273521
30.093817,22.705532
24.085224,26.488239
8.353518,1.761007
42.120548,22.465038
32.247849,15.664015
61.951042,37.290897
12.789910,2.982101
40.803230,9.469267
5.392070,3.244321
27.737011,4.910438
30.157881,24.740995
26.916471,10.098217
14.239246,5.314285
40.315151,78.245834
31.903013,13.787671
23.644653,7.482685
9.150421,1.506634
31.471804,20.453421
6.293078,3.051843
18.195063,13.800790
12.528902,4.718646
13.097057,14.231702
14.636455,3.461768
40.472164,14.369252
24.230968,10.724902
28.410307,32.718277
24.893614,5.780758
17.497793,29.375999
9.905515,2.743061
8.646579,8.028244
41.957355,31.929478
20.981543,12.072047
17.731367,10.457800
15.071857,12.162888
31.939131,35.378204
18.983400,1.989089
6.386546,2.426146
23.316051,4.047670
27.896856,13.938833
59.985973,9.778756
15.250836,2.306366
12.940877,4.361222
25.953527,9.627151
31.412970,39.965279
6.244347,8.141234
25.449842,20.773695
12.323989,20.897169
24.082869,27.350124
17.084736,5.870471
44.896046,36.107586
22.846735,18.034075
8.407593,11.377952
28.371397,21.559290
33.998928,24.058079
7.202953,4.551778
22.405006,7.951399
21.246941,33.461220
60.960270,26.133736
7.102235,4.756925
5.367766,3.622887
35.807522,11.476481
24.087566,6.853422
34.908009,12.547267
45.671814,11.702290
40.962482,14.392282
16.396053,25.478209
4.281443,4.422839
49.663696,31.320431
17.488472,17.198755
23.970612,15.506451
66.134354,41.034813
29.011431,5.839354
38.939697,20.759495
8.344944,4.137067
20.447319,14.916786
12.222485,3.067093
8.177196,3.464134
22.956280,6.151298
70.068779,39.257332
10.682267,2.357522
46.575241,26.003763
15.634214,9.629515
46.902775,23.844862
34.813099,11.720709
7.712000,2.230972
44.193607,7.463145
5.130779,10.202171
53.594746,17.132200
35.709145,17.970528
12.359821,5.335336
11.459435,5.379359
20.792040,25.291998
27.319889,25.818230
67.067825,24.450052
10.054853,8.448069
9.892066,5.859123
13.740281,2.533251
13.426970,5.610803
19.720001,14.103568
39.910168,30.653492
10.527757,4.888477
19.950926,6.294034
56.954956,43.081570
19.199778,17.203957
33.766880,51.807877
20.825531,9.123888
48.591667,20.900068
11.146214,7.104024
9.299368,2.458142
24.500303,15.322845
7.198252,4.164621
14.668921,8.936163
9.241405,19.985415
23.034777,6.996192
11.644789,1.790443
51.207428,14.524148
32.918774,5.815897
10.936673,1.817203
26.050358,43.592957
13.950964,17.860079
31.883427,22.615078
24.889997,4.937914
7.652493,3.166325
45.814110,29.418358
4.668285,1.687515
11.225620,5.271598
29.628803,12.300980
23.357925,5.504309
29.911001,64.828583
8.326171,3.188007
12.463815,3.512203
12.452777,7.437752
9.432001,1.231053
24.924295,2.828176
7.075826,4.472019
21.076759,10.289694
18.181946,25.652271
21.514729,11.494816
29.588238,34.461433
8.281774,2.560928
70.352821,33.988750
18.687418,7.537880
29.644764,7.337919
10.782376,8.284562
35.027325,11.520905
6.306043,2.799302
23.393782,46.191261
76.378723,113.325485
29.441082,10.582399
8.234962,6.454927
14.987267,4.351808
9.408220,1.803660
16.126400,5.617852
14.512731,8.565697
37.890232,23.793209
9.447566,3.308992
22.249613,19.564957
18.762619,30.543432
6.952424,5.787844
22.932360,8.089677
11.788623,3.345438
14.179180,2.215324
49.220345,31.981256
41.004372,17.040829
4.128519,1.201597
34.722851,19.100161
12.750610,6.090802
10.768822,3.072035
5.625309,0.806441
13.208829,1.656674
12.909562,1.170522
4.232925,3.587776
36.259251,17.428776
33.968010,59.932377
33.619335,18.694296
64.672981,31.043930
16.346888,30.216400
48.979252,26.876354
36.604576,34.645721
59.152626,76.960129
33.518158,12.693941
35.250553,22.447409
28.534983,5.243800
15.069516,10.356519
33.083603,9.456117
12.231259,21.361837
33.886192,9.783907
20.283085,14.364473
26.491716,21.375427
29.285620,49.980331
20.761513,16.840733
4.619917,2.182543
5.778567,2.245073
35.252842,70.270729
76.418861,244.864426
23.219139,11.180100
23.392771,14.169323
27.760765,17.939920
44.022644,6.961660
4.848425,2.698954
50.155643,48.108044
31.273205,17.100708
31.409126,13.022334
7.329150,2.018282
41.828358,31.746344
7.352145,1.496180
53.049263,20.533188
10.725621,11.089537
7.786921,6.066453
26.634460,23.798332
22.997814,61.359558
14.960560,4.218246
11.189304,3.217100
22.981476,9.726608
28.486586,66.334465
23.028154,34.808746
5.023504,0.613410
43.688492,59.939663
25.041504,7.672350
24.006598,11.062174
6.432235,1.752295
8.667642,2.250173
13.946286,19.407381
6.703611,6.555516
10.828438,3.037119
39.204220,17.334167
25.360500,14.501569
4.501628,1.106441
17.823395,15.460885
63.290676,7.092978
10.152676,0.484960
35.031715,11.932210
8.596942,2.102394
37.633446,12.647946
14.655690,8.001270
15.179005,15.053435
22.224445,9.431611
24.744232,29.983906
10.627383,3.904106
8.271068,4.475537
34.240765,32.759983
20.791861,11.027356
31.004229,40.170368
21.504330,12.827030
10.765238,2.036994
32.831799,30.047155
19.407511,10.790105
65.320168,106.645218
98.817619,55.424252
10.041942,4.142334
46.410999,18.716331
26.740528,101.888474
49.079750,31.778070
8.523123,5.394278
32.789825,10.040443
47.734833,67.232666
4.149823,1.169507
14.998295,2.908127
7.863785,1.009477
27.663099,13.282016
8.470672,6.009326
16.060139,2.131025
12.741479,6.848157
11.871215,2.630414
15.055809,11.883479
12.506609,10.540919
21.886681,38.180744
22.066408,51.302490
40.224842,20.957081
25.730173,19.361359
26.229467,27.528328
8.730260,4.387792
20.923744,35.865326
32.161781,4.825545
49.345665,41.873753
6.220917,2.802899
15.870872,5.578573
46.102306,41.391956
42.928440,9.002110
28.378103,18.280891
49.856510,24.580873
19.045605,19.030943
22.896137,12.681793
45.009396,77.819611
4.542566,1.399537
26.829956,18.015572
20.386753,4.454959
19.206064,13.754307
8.817799,5.337348
30.559456,13.235188
14.294009,10.129178
11.745232,1.515665
13.004577,7.750607
40.648861,50.599327
26.076124,6.178442
29.066587,68.428337
10.143934,27.355270
15.350204,1.841866
26.133492,36.705559
13.950471,5.119042
19.495466,10.802845
13.037668,5.452128
24.800158,7.121576
17.791327,22.854626
9.377689,2.425721
26.177641,10.186909
17.647591,6.220960
24.849510,11.968534
20.509825,11.868077
61.851891,19.587820
47.194382,44.313927
4.838982,3.030511
7.334380,3.535023
20.146849,7.120800
13.188387,5.912956
11.318658,6.678653
9.225875,5.278463
26.276211,45.122246
10.285236,6.545628
8.338692,3.401354
29.842709,50.206711
14.273152,4.782206
18.535677,3.454884
32.397179,9.309077
14.773547,5.536199
25.586525,28.105976
37.561363,10.746936
24.181061,11.611526
16.427425,19.331573
9.645658,3.141122
32.025257,34.433601
32.236343,17.019182
20.046484,10.552794
17.030903,3.781983
14.875402,2.886783
4.864907,1.641095
48.614029,35.127739
29.637468,10.851798
12.066029,2.454718
30.982361,14.447625
20.367317,16.053516
13.708449,3.247341
67.884850,66.643677
20.009018,2.358119
94.676361,113.032188
13.549804,5.064278
37.872395,54.121948
30.749416,23.589157
22.557072,17.688862
9.410963,2.493870
45.270496,11.996966
34.182617,9.987528
48.073902,23.452562
30.711203,15.242038
5.479530,3.422060
30.819193,33.070789
5.646461,1.373942
9.697289,10.687720
38.263634,20.123060
9.615713,2.508904
23.038424,20.409971
60.439316,59.901718
30.864279,12.106047
22.042334,27.015390
29.968975,30.278725
42.849548,31.108391
23.578270,15.475269
25.375914,36.642921
23.979881,14.789559
10.932630,1.072876
22.026276,36.614323
19.313652,11.203712
21.649778,9.764902
14.244071,5.116925
34.754597,22.660521
22.989817,21.665184
7.611713,1.570054
33.377155,11.754877
52.730827,11.985619
7.810887,7.259487
7.393865,3.739666
21.877638,9.216720
31.053167,29.316696
10.364390,5.816857
6.180996,1.914914
25.401281,16.342764
35.332401,127.368973
11.443545,-0.107929
8.831233,5.249316
29.008255,32.825050
12.613986,7.615832
14.361011,7.583556
10.275975,1.752155
77.384605,65.393257
6.754253,1.948977
18.903782,15.359725
15.782663,5.439213
11.209759,2.973074
35.565327,22.363678
38.070057,19.570736
26.565020,36.622803
20.380089,10.002875
5.939890,7.802606
4.467491,2.553530
13.931259,3.305648
13.635959,19.896400
15.777115,7.314636
6.239583,2.592524
12.517825,4.447253
7.128430,8.730703
5.271102,1.033122
33.154202,13.108381
10.464334,10.646999
13.830455,5.936685
11.244733,4.388107
5.499394,1.817812
9.957623,2.623029
8.437412,5.375916
41.369972,43.975853
12.295862,1.933955
38.414982,11.287297
7.908272,6.325534
12.380188,2.555963
34.703796,58.120728
29.438456,43.175606
16.566780,15.281109
30.944498,79.924034
11.330194,29.682081
12.509017,5.652187
28.438581,49.173901
24.493128,6.715233
20.754702,8.148724
49.011612,38.534405
8.173215,7.235713
23.903852,8.486113
48.335438,57.218773
53.469761,41.432365
27.000605,36.763393
24.197666,23.928553
30.084000,21.608152
10.529567,3.566200
44.174183,29.733259
55.654850,36.141876
20.348139,6.182402
12.930831,3.663775
31.553541,48.294468
19.959339,9.809210
7.818640,3.055992
7.435215,8.079865
26.408913,15.664829
18.527689,20.540682
16.204100,3.459846
15.957418,5.019073
102.611084,67.327759
7.622914,3.936910
10.181924,21.026413
8.373425,2.159940
23.090069,2.546004
23.446201,6.665801
33.489357,43.800732
30.859743,12.449553
40.022953,14.368114
9.008681,1.823182
44.477348,12.455396
21.045252,9.772682
35.579807,17.374643
44.057560,20.373903
46.499081,25.012857
13.023759,20.802464
21.353741,12.747174
5.696062,4.095224
54.511936,45.205193
6.173556,3.659282
17.374371,4.449059
18.066450,6.817194
24.305317,6.508917
26.556087,10.690286
7.502112,5.903382
46.549133,48.740303
43.919678,32.902943
31.274345,27.278513
23.286249,20.749567
23.258736,16.027708
32.573650,5.489719
6.648893,2.624554
7.871526,3.925485
28.341019,11.713143
12.304093,13.108769
5.711375,2.259188
16.617540,8.589136
11.680335,6.498427
53.110989,39.639572
33.723190,29.242336
18.276649,3.879834
7.682175,2.037291
16.763710,16.338795
44.596016,38.421265
17.273052,32.681282
8.544730,6.776787
14.196668,4.472962
34.291309,20.376936
35.397423,6.874554
35.487289,18.644232
31.660435,19.088825
10.452307,6.410181
20.066875,3.128901
11.755448,7.915155
10.817714,10.525584
5.730469,3.000975
40.927490,26.911688
8.204858,3.546222
15.068986,13.419311
15.874804,5.846224
49.013569,60.196426
31.372356,12.428428
6.826648,7.951101
17.796770,12.307681
7.577545,2.037270
26.677155,21.139545
26.546911,16.153423
76.753464,56.362061
9.682600,4.353866
34.230686,12.286211
49.083397,36.227341
33.829967,22.370399
13.801999,5.917044
16.655706,10.887808
28.799294,19.891180
48.871639,29.765474
15.347537,8.332826
15.327751,7.897229
40.663757,59.912861
19.036407,5.940322
19.077269,9.821688
4.403139,3.945311
80.914246,56.200623
6.056036,2.846000
35.050922,31.870943
41.872089,12.787878
33.327354,40.345543
24.924582,39.538933
6.325327,0.710346
22.807823,4.141472
48.831875,43.132004
51.871155,23.460058
34.285805,33.015087
17.563808,11.733731
32.671932,80.635742
30.726173,24.459949
39.287178,25.885189
11.667999,9.448215
15.071209,15.202515
23.353622,7.337360
20.944298,4.154257
10.052741,3.480240
36.859047,22.996984
23.825272,14.314330
13.944172,4.335436
14.935697,3.922688
17.497332,7.871838
15.509652,14.045218
10.101733,5.346815
43.984859,7.879684
10.201713,2.470348
26.409731,12.264924
27.446720,13.053772
7.448445,2.142721
12.347820,3.322712
22.704945,7.856865
4.687496,0.675832
65.854080,45.049728
20.426813,4.393712
62.749653,85.623306
59.690804,15.723961
16.717075,11.600438
12.324463,3.312032
18.988029,5.683680
5.526842,2.301276
16.107067,3.149083
49.884731,38.211262
7.453959,1.959113
50.282738,153.050369
7.467186,2.098389
37.514606,13.395595
18.800993,13.544609
4.313732,2.784724
30.509285,10.952640
42.754723,17.983324
44.677757,16.846842
14.254791,12.452387
20.663176,12.485051
45.808033,12.042140
10.539320,13.403891
59.153034,74.795494
33.165031,17.516630
29.213572,7.829267
18.208422,3.449086
71.754036,15.995616
39.458836,36.755669
18.522318,10.436022
54.447021,24.408194
53.076992,22.816668
8.453531,4.800637
11.439983,11.799065
39.394958,132.118790
33.285870,31.255304
5.451469,2.442733
6.204898,3.126540
36.275326,20.563395
13.148069,12.622984
12.179078,3.386156
41.738377,14.947968
19.291292,19.930981
9.292871,7.206430
4.593832,2.981101
38.117039,43.557945
48.640579,33.556419
39.770107,9.776738
32.773750,28.710293
36.222210,14.578189
24.347012,10.978248
14.403338,26.921221
8.965500,2.387819
9.741824,2.618230
14.237662,4.621882
15.584426,3.779002
12.009591,1.479865
28.024307,28.906076
14.203435,16.032373
11.776843,8.678026
60.221989,125.102417
23.565529,6.928997
23.746845,40.498173
36.294537,23.121586
24.940517,17.221823
41.561951,9.781708
18.908270,8.503531
32.932869,11.441186
57.534615,54.642727
30.689751,20.835726
10.009081,10.127316
23.031742,5.854423
22.385962,30.154953
37.233105,30.606277
22.848742,14.022325
35.789165,52.092175
56.608906,77.931015
23.167570,67.406487
47.490925,31.733759
27.780121,5.970920
38.084801,12.965870
57.863804,9.577057
11.052687,20.066927
98.240669,115.939537
30.722500,9.765407
18.188379,12.451580
52.430702,59.079594
9.658780,11.431873
31.317684,9.163175
173.209869,93.318565
13.307213,8.157138
40.176479,53.920048
16.535686,27.762444
18.812235,29.400898
44.225674,21.897146
52.418163,54.327621
50.169342,34.496201
7.611705,2.713583
15.502408,6.232450
36.794086,67.931801
25.038883,6.675836
20.712063,12.637016
41.358711,13.040411
42.743622,15.065764
34.656860,25.216429
14.914866,6.774076
48.168144,111.161247
9.818466,7.134262
33.813953,13.918963
11.899250,3.125956
33.316128,43.099224
34.993248,8.088828
15.723348,5.886314
23.046341,19.882288
38.009102,40.813686
6.932705,1.952635
41.953426,17.268419
23.337116,8.836763
69.403023,73.237579
9.880374,2.026939
11.944845,3.874487
36.095528,54.040733
22.356764,42.657635
26.669540,17.951607
54.161083,28.955494
60.901321,38.453171
11.139313,3.746604
15.121465,11.373104
5.101493,2.558298
42.234867,9.909152
21.865135,26.746977
67.704079,24.687319
36.517387,13.368275
45.622910,31.011347
14.320084,7.120678
19.151724,7.500474
66.138817,53.865040
40.343861,45.913296
34.736240,24.047016
11.538081,8.723825
42.853580,14.813690
34.194496,10.114017
17.919989,11.181355
30.451130,16.316383
16.726973,4.689333
42.280766,26.460129
5.318051,2.289709
10.629357,11.625611
38.676937,19.808407
18.208246,4.738812
28.615288,7.446916
10.104307,3.138183
32.648880,86.403656
10.418440,3.667247
49.953003,62.901943
8.244939,1.995281
50.059391,50.332062
11.527422,1.899738
20.373371,11.698278
21.590893,11.629812
23.443916,11.484104
11.830291,20.264507
14.371526,18.588869
35.215252,17.754103
39.955540,25.505077
30.596125,11.747707
13.537907,12.175107
25.270292,12.414124
16.511326,14.940681
15.674520,1.936215
7.605827,0.945578
35.031956,9.621409
15.275783,4.842577
4.472749,1.957409
4.717473,3.020842
17.799994,31.752474
7.725413,2.807864
27.988682,27.771393
5.487114,3.832762
29.452551,5.935970
10.992908,9.331002
7.354565,8.288726
11.493523,5.441113
40.045021,7.208849
32.355515,11.893621
27.119934,19.086195
27.088514,19.521891
24.773256,12.964892
11.809722,3.064578
74.632973,31.354446
18.208693,97.040703
26.854826,5.238618
21.326593,5.996398
33.621178,31.795017
47.715904,32.446644
7.658293,2.815898
16.903048,6.474508
45.534237,41.647964
47.314911,31.201283
20.138798,10.625183
10.935956,4.009126
46.093288,31.051950
6.945039,3.025725
28.331633,5.751779
21.500246,15.830984
49.326763,26.108099
4.846708,2.273193
19.071157,12.196263
43.048904,16.939919
56.620728,78.421059
15.247178,20.560701
34.316109,8.249367
58.011299,38.803009
5.907375,3.282972
5.680357,3.451497
12.563505,10.327012
26.705944,11.089660
12.246593,11.098714
14.005319,3.098965
24.635693,22.991051
5.530562,1.180560
59.065746,38.880550
29.603680,19.573490
5.721270,1.062325
29.515982,28.737410
26.102180,13.168382
7.672729,4.384643
53.466175,11.600330
28.580925,16.459515
12.361722,4.439941
28.466511,31.460247
39.572807,18.340096
16.060711,27.025244
27.827780,46.286221
8.757421,4.375731
11.539202,10.341120
29.058067,14.514818
4.680803,1.211389
7.429940,5.394526
5.325458,2.134731
22.390791,13.275532
12.788714,1.531731
48.140450,24.920977
42.517197,14.413723
